country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year;  gdp_for_year ($)  ;gdp_per_capita ($);generation
Switzerland;2008;female;75+ years;117;379.587;30,82;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Silent
Switzerland;2008;male;35-54 years;291;1.190.221;24,45;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Boomers
Switzerland;2008;female;55-74 years;160;814.507;19,64;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Silent
Switzerland;2008;male;25-34 years;79;502.793;15,71;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Generation X
Switzerland;2008;male;15-24 years;64;465.273;13,76;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Millenials
Switzerland;2008;female;35-54 years;112;1.172.352;9,55;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Boomers
Switzerland;2008;female;25-34 years;35;504.566;6,94;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Generation X
Switzerland;2008;female;15-24 years;29;447.843;6,48;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Millenials
Switzerland;2008;male;5-14 years;1;414.488;0,24;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Generation Z
Switzerland;2008;female;5-14 years;0;390.773;0;Switzerland2008;;R$ 554.363.487.120;R$ 76.202,00;Generation Z
Switzerland;2009;male;75+ years;124;233.232;53,17;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Silent
Switzerland;2009;male;55-74 years;242;780.927;30,99;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Silent
Switzerland;2009;male;35-54 years;311;1.204.496;25,82;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Boomers
Switzerland;2009;male;15-24 years;75;470.230;15,95;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Millenials
Switzerland;2009;male;25-34 years;72;512.293;14,05;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Generation X
Switzerland;2009;female;75+ years;41;385.288;10,64;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Silent
Switzerland;2009;female;55-74 years;85;827.353;10,27;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Silent
Switzerland;2009;female;35-54 years;106;1.184.336;8,95;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Boomers
Switzerland;2009;female;25-34 years;25;512.791;4,88;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Generation X
Switzerland;2009;female;15-24 years;20;452.598;4,42;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Millenials
Switzerland;2009;male;5-14 years;3;412.300;0,73;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Generation Z
Switzerland;2009;female;5-14 years;1;388.714;0,26;Switzerland2009;;R$ 541.506.500.414;R$ 73.529,00;Generation Z
Switzerland;2010;male;75+ years;114;239.990;47,5;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Silent
Switzerland;2010;male;55-74 years;220;796.644;27,62;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Silent
Switzerland;2010;male;35-54 years;267;1.213.413;22;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Generation X
Switzerland;2010;male;25-34 years;74;519.177;14,25;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Generation X
Switzerland;2010;female;55-74 years;96;840.601;11,42;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Silent
Switzerland;2010;male;15-24 years;47;472.649;9,94;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Millenials
Switzerland;2010;female;75+ years;36;391.055;9,21;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Silent
Switzerland;2010;female;35-54 years;103;1.193.316;8,63;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Generation X
Switzerland;2010;female;25-34 years;32;519.835;6,16;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Generation X
Switzerland;2010;female;15-24 years;15;455.057;3,3;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Millenials
Switzerland;2010;male;5-14 years;2;410.594;0,49;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Generation Z
Switzerland;2010;female;5-14 years;0;386.816;0;Switzerland2010;0,92;R$ 583.782.977.866;R$ 78.474,00;Generation Z
Switzerland;2011;male;75+ years;125;243.790;51,27;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Silent
Switzerland;2011;male;55-74 years;221;810.438;27,27;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Boomers
Switzerland;2011;male;35-54 years;261;1.217.823;21,43;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Generation X
Switzerland;2011;male;25-34 years;81;537.091;15,08;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Millenials
Switzerland;2011;male;15-24 years;67;478.339;14,01;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Millenials
Switzerland;2011;female;75+ years;44;391.559;11,24;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Silent
Switzerland;2011;female;55-74 years;94;853.485;11,01;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Boomers
Switzerland;2011;female;35-54 years;98;1.199.133;8,17;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Generation X
Switzerland;2011;female;25-34 years;25;528.301;4,73;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Millenials
Switzerland;2011;female;15-24 years;15;459.710;3,26;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Millenials
Switzerland;2011;male;5-14 years;2;409.701;0,49;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Generation Z
Switzerland;2011;female;5-14 years;1;388.670;0,26;Switzerland2011;0,93;R$ 699.579.638.638;R$ 93.053,00;Generation Z
Switzerland;2012;male;75+ years;129;250.132;51,57;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Silent
Switzerland;2012;male;55-74 years;238;829.160;28,7;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Boomers
Switzerland;2012;male;35-54 years;251;1.224.836;20,49;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Generation X
Switzerland;2012;male;15-24 years;65;479.646;13,55;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Millenials
Switzerland;2012;male;25-34 years;66;546.564;12,08;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Millenials
Switzerland;2012;female;55-74 years;102;869.527;11,73;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Boomers
Switzerland;2012;female;75+ years;41;396.763;10,33;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Silent
Switzerland;2012;female;35-54 years;104;1.205.654;8,63;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Generation X
Switzerland;2012;female;25-34 years;29;536.457;5,41;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Millenials
Switzerland;2012;female;15-24 years;10;460.498;2,17;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Millenials
Switzerland;2012;male;5-14 years;3;408.718;0,73;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Generation Z
Switzerland;2012;female;5-14 years;0;387.636;0;Switzerland2012;0,93;R$ 668.043.614.123;R$ 87.951,00;Generation Z
Switzerland;2013;male;75+ years;146;256.661;56,88;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Silent
Switzerland;2013;male;55-74 years;253;848.732;29,81;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Boomers
Switzerland;2013;male;35-54 years;255;1.233.315;20,68;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Generation X
Switzerland;2013;male;25-34 years;78;556.884;14,01;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Millenials
Switzerland;2013;female;55-74 years;109;886.881;12,29;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Boomers
Switzerland;2013;male;15-24 years;52;480.011;10,83;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Millenials
Switzerland;2013;female;75+ years;37;401.512;9,22;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Silent
Switzerland;2013;female;35-54 years;100;1.212.632;8,25;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Generation X
Switzerland;2013;female;25-34 years;21;545.796;3,85;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Millenials
Switzerland;2013;female;15-24 years;17;460.483;3,69;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Millenials
Switzerland;2013;male;5-14 years;2;409.829;0,49;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Generation Z
Switzerland;2013;female;5-14 years;1;388.582;0,26;Switzerland2013;0,93;R$ 688.504.173.431;R$ 89.634,00;Generation Z
Switzerland;2014;male;75+ years;144;267.638;53,8;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Silent
Switzerland;2014;male;55-74 years;249;871.329;28,58;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Boomers
Switzerland;2014;male;35-54 years;245;1.244.576;19,69;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Generation X
Switzerland;2014;male;25-34 years;68;572.530;11,88;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Millenials
Switzerland;2014;female;75+ years;47;408.120;11,52;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Silent
Switzerland;2014;male;15-24 years;48;488.444;9,83;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Millenials
Switzerland;2014;female;55-74 years;88;904.916;9,72;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Boomers
Switzerland;2014;female;35-54 years;95;1.223.053;7,77;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Generation X
Switzerland;2014;female;25-34 years;30;565.099;5,31;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Millenials
Switzerland;2014;female;15-24 years;14;468.004;2,99;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Millenials
Switzerland;2014;female;5-14 years;2;387.232;0,52;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Generation Z
Switzerland;2014;male;5-14 years;2;408.680;0,49;Switzerland2014;0,93;R$ 709.182.559.935;R$ 90.809,00;Generation Z
Switzerland;2015;male;75+ years;143;275.569;51,89;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Silent
Switzerland;2015;male;55-74 years;264;891.482;29,61;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Boomers
Switzerland;2015;male;35-54 years;242;1.248.988;19,38;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Generation X
Switzerland;2015;male;25-34 years;80;586.880;13,63;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Millenials
Switzerland;2015;male;15-24 years;62;482.708;12,84;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Millenials
Switzerland;2015;female;75+ years;41;414.205;9,9;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Silent
Switzerland;2015;female;35-54 years;111;1.227.126;9,05;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Generation X
Switzerland;2015;female;55-74 years;82;922.222;8,89;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Boomers
Switzerland;2015;female;15-24 years;20;462.559;4,32;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Millenials
Switzerland;2015;female;25-34 years;24;577.973;4,15;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Millenials
Switzerland;2015;female;5-14 years;2;390.910;0,51;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Generation Z
Switzerland;2015;male;5-14 years;2;411.880;0,49;Switzerland2015;;R$ 679.289.166.858;R$ 86.068,00;Generation Z
Thailand;1985;male;25-34 years;453;4.104.134;11,04;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;Boomers
Thailand;1985;male;55-74 years;211;1.912.525;11,03;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;G.I. Generation
Thailand;1985;female;15-24 years;593;5.558.670;10,67;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;Generation X
Thailand;1985;male;15-24 years;573;5.671.609;10,1;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;Generation X
Thailand;1985;male;75+ years;28;289.378;9,68;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;G.I. Generation
Thailand;1985;male;35-54 years;448;4.748.330;9,43;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;Silent
Thailand;1985;female;25-34 years;254;4.232.095;6;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;Boomers
Thailand;1985;female;35-54 years;236;4.923.818;4,79;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;Silent
Thailand;1985;female;55-74 years;94;2.055.721;4,57;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;G.I. Generation
Thailand;1985;female;75+ years;17;424.010;4,01;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;G.I. Generation
Thailand;1985;female;5-14 years;46;6.090.740;0,76;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;Generation X
Thailand;1985;male;5-14 years;29;6.292.413;0,46;Thailand1985;0,54;R$ 38.900.692.712;R$ 840,00;Generation X
Thailand;1986;male;55-74 years;214;2.003.202;10,68;Thailand1986;;R$ 43.096.746.122;R$ 911,00;G.I. Generation
Thailand;1986;male;25-34 years;449;4.245.701;10,58;Thailand1986;;R$ 43.096.746.122;R$ 911,00;Boomers
Thailand;1986;male;35-54 years;495;4.920.429;10,06;Thailand1986;;R$ 43.096.746.122;R$ 911,00;Silent
Thailand;1986;male;15-24 years;555;5.782.196;9,6;Thailand1986;;R$ 43.096.746.122;R$ 911,00;Generation X
Thailand;1986;female;15-24 years;485;5.664.614;8,56;Thailand1986;;R$ 43.096.746.122;R$ 911,00;Generation X
Thailand;1986;male;75+ years;22;304.445;7,23;Thailand1986;;R$ 43.096.746.122;R$ 911,00;G.I. Generation
Thailand;1986;female;25-34 years;229;4.396.441;5,21;Thailand1986;;R$ 43.096.746.122;R$ 911,00;Boomers
Thailand;1986;female;35-54 years;204;5.141.949;3,97;Thailand1986;;R$ 43.096.746.122;R$ 911,00;Silent
Thailand;1986;female;55-74 years;66;2.156.904;3,06;Thailand1986;;R$ 43.096.746.122;R$ 911,00;G.I. Generation
Thailand;1986;female;75+ years;8;443.980;1,8;Thailand1986;;R$ 43.096.746.122;R$ 911,00;G.I. Generation
Thailand;1986;male;5-14 years;39;6.233.965;0,63;Thailand1986;;R$ 43.096.746.122;R$ 911,00;Generation X
Thailand;1986;female;5-14 years;32;6.037.639;0,53;Thailand1986;;R$ 43.096.746.122;R$ 911,00;Generation X
Thailand;1987;male;55-74 years;239;2.100.709;11,38;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;G.I. Generation
Thailand;1987;male;75+ years;36;319.010;11,28;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;G.I. Generation
Thailand;1987;male;15-24 years;621;5.884.434;10,55;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;Generation X
Thailand;1987;male;25-34 years;454;4.380.094;10,37;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;Boomers
Thailand;1987;female;15-24 years;531;5.761.312;9,22;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;Generation X
Thailand;1987;male;35-54 years;458;5.107.474;8,97;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;Silent
Thailand;1987;female;25-34 years;265;4.549.086;5,83;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;Boomers
Thailand;1987;female;75+ years;20;463.349;4,32;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;G.I. Generation
Thailand;1987;female;55-74 years;96;2.269.321;4,23;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;G.I. Generation
Thailand;1987;female;35-54 years;227;5.381.053;4,22;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;Silent
Thailand;1987;male;5-14 years;47;6.175.269;0,76;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;Generation X
Thailand;1987;female;5-14 years;41;5.985.299;0,69;Thailand1987;;R$ 50.535.438.696;R$ 1.045,00;Generation X
Thailand;1990;male;75+ years;55;355.816;15,46;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;G.I. Generation
Thailand;1990;male;25-34 years;622;4.749.653;13,1;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;Boomers
Thailand;1990;male;15-24 years;753;6.077.084;12,39;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;Generation X
Thailand;1990;male;55-74 years;293;2.438.191;12,02;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;G.I. Generation
Thailand;1990;male;35-54 years;665;5.708.264;11,65;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;Silent
Thailand;1990;female;15-24 years;511;5.917.572;8,64;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;Generation X
Thailand;1990;female;25-34 years;339;4.920.571;6,89;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;Boomers
Thailand;1990;female;75+ years;29;515.149;5,63;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;G.I. Generation
Thailand;1990;female;35-54 years;290;6.146.476;4,72;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;Silent
Thailand;1990;female;55-74 years;102;2.660.151;3,83;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;G.I. Generation
Thailand;1990;male;5-14 years;51;5.967.616;0,85;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;Generation X
Thailand;1990;female;5-14 years;43;5.772.125;0,74;Thailand1990;0,57;R$ 85.343.063.966;R$ 1.666,00;Generation X
Thailand;1991;male;25-34 years;643;4.868.128;13,21;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Boomers
Thailand;1991;male;15-24 years;768;6.087.070;12,62;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Generation X
Thailand;1991;male;75+ years;44;371.586;11,84;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;G.I. Generation
Thailand;1991;male;55-74 years;295;2.536.730;11,63;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Silent
Thailand;1991;male;35-54 years;636;5.900.518;10,78;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Boomers
Thailand;1991;female;15-24 years;460;5.931.431;7,76;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Generation X
Thailand;1991;female;25-34 years;277;4.997.931;5,54;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Boomers
Thailand;1991;female;55-74 years;118;2.781.252;4,24;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Silent
Thailand;1991;female;35-54 years;268;6.340.273;4,23;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Boomers
Thailand;1991;female;75+ years;22;532.918;4,13;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;G.I. Generation
Thailand;1991;male;5-14 years;16;5.895.849;0,27;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Millenials
Thailand;1991;female;5-14 years;12;5.704.007;0,21;Thailand1991;;R$ 98.234.695.722;R$ 1.891,00;Millenials
Thailand;1992;male;25-34 years;641;4.975.370;12,88;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Boomers
Thailand;1992;male;75+ years;46;385.458;11,93;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;G.I. Generation
Thailand;1992;male;15-24 years;715;6.074.765;11,77;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Generation X
Thailand;1992;male;35-54 years;672;6.094.652;11,03;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Boomers
Thailand;1992;male;55-74 years;274;2.638.704;10,38;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Silent
Thailand;1992;female;15-24 years;475;5.920.487;8,02;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Generation X
Thailand;1992;female;25-34 years;322;5.061.899;6,36;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Boomers
Thailand;1992;female;35-54 years;283;6.521.746;4,34;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Boomers
Thailand;1992;female;75+ years;17;548.576;3,1;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;G.I. Generation
Thailand;1992;female;55-74 years;86;2.905.183;2,96;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Silent
Thailand;1992;male;5-14 years;11;5.819.120;0,19;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Millenials
Thailand;1992;female;5-14 years;8;5.624.480;0,14;Thailand1992;;R$ 111.452.869.378;R$ 2.120,00;Millenials
Thailand;1994;male;75+ years;35;368.000;9,51;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;G.I. Generation
Thailand;1994;male;25-34 years;457;5.433.000;8,41;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Boomers
Thailand;1994;male;55-74 years;205;2.446.000;8,38;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Silent
Thailand;1994;male;15-24 years;483;6.181.000;7,81;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Generation X
Thailand;1994;male;35-54 years;431;6.064.000;7,11;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Boomers
Thailand;1994;female;15-24 years;255;5.973.000;4,27;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Generation X
Thailand;1994;female;35-54 years;204;6.170.000;3,31;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Boomers
Thailand;1994;female;25-34 years;152;5.290.000;2,87;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Boomers
Thailand;1994;female;55-74 years;72;2.777.000;2,59;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Silent
Thailand;1994;female;75+ years;11;559.000;1,97;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;G.I. Generation
Thailand;1994;female;5-14 years;1;5.609.000;0,02;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Millenials
Thailand;1994;male;5-14 years;1;5.821.000;0,02;Thailand1994;;R$ 146.683.499.006;R$ 2.784,00;Millenials
Thailand;1995;male;25-34 years;931;5.235.459;17,78;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Generation X
Thailand;1995;male;15-24 years;847;5.996.449;14,13;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Generation X
Thailand;1995;male;35-54 years;883;6.725.727;13,13;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Boomers
Thailand;1995;male;75+ years;49;425.976;11,5;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;G.I. Generation
Thailand;1995;male;55-74 years;334;2.948.209;11,33;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Silent
Thailand;1995;female;15-24 years;362;5.852.275;6,19;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Generation X
Thailand;1995;female;25-34 years;287;5.230.422;5,49;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Generation X
Thailand;1995;female;35-54 years;309;7.081.475;4,36;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Boomers
Thailand;1995;female;75+ years;25;597.697;4,18;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;G.I. Generation
Thailand;1995;female;55-74 years;120;3.284.191;3,65;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Silent
Thailand;1995;male;5-14 years;56;5.592.494;1;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Millenials
Thailand;1995;female;5-14 years;42;5.395.683;0,78;Thailand1995;0,61;R$ 169.278.552.851;R$ 3.114,00;Millenials
Thailand;1996;male;25-34 years;1.040;5.350.491;19,44;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Generation X
Thailand;1996;male;15-24 years;988;5.872.928;16,82;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Generation X
Thailand;1996;male;35-54 years;880;7.038.730;12,5;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Boomers
Thailand;1996;male;55-74 years;349;3.033.530;11,5;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Silent
Thailand;1996;male;75+ years;43;450.130;9,55;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;G.I. Generation
Thailand;1996;female;25-34 years;321;5.387.825;5,96;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Generation X
Thailand;1996;female;15-24 years;341;5.739.023;5,94;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Generation X
Thailand;1996;female;35-54 years;335;7.377.294;4,54;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Boomers
Thailand;1996;female;55-74 years;127;3.384.108;3,75;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Silent
Thailand;1996;female;75+ years;19;623.543;3,05;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;G.I. Generation
Thailand;1996;female;5-14 years;0;5.304.296;0;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Millenials
Thailand;1996;male;5-14 years;0;5.508.805;0;Thailand1996;;R$ 183.035.154.107;R$ 3.324,00;Millenials
Thailand;1997;male;25-34 years;1.018;5.434.836;18,73;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Generation X
Thailand;1997;male;15-24 years;873;5.753.768;15,17;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Generation X
Thailand;1997;male;35-54 years;946;7.383.107;12,81;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Boomers
Thailand;1997;male;75+ years;53;474.539;11,17;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;G.I. Generation
Thailand;1997;male;55-74 years;306;3.119.739;9,81;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Silent
Thailand;1997;female;15-24 years;268;5.622.677;4,77;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Generation X
Thailand;1997;female;25-34 years;237;5.526.117;4,29;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Generation X
Thailand;1997;female;35-54 years;318;7.717.870;4,12;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Boomers
Thailand;1997;female;55-74 years;117;3.488.033;3,35;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Silent
Thailand;1997;female;75+ years;14;650.823;2,15;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;G.I. Generation
Thailand;1997;female;5-14 years;0;5.240.629;0;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Millenials
Thailand;1997;male;5-14 years;0;5.446.950;0;Thailand1997;;R$ 150.180.268.649;R$ 2.689,00;Millenials
Thailand;1998;male;25-34 years;1.222;5.480.327;22,3;Thailand1998;;R$ 113.675.706.127;R$ 2.005,00;Generation X
Thailand;1998;male;15-24 years;990;5.647.183;17,53;Thailand1998;;R$ 113.675.706.127;R$ 2.005,00;Generation X
Thailand;1998;male;35-54 years;1.127;7.751.471;14,54;Thailand1998;;R$ 113.675.706.127;R$ 2.005,00;Boomers
